frame,time(s),L hip,R hip,L knee,R knee,L ankle,R ankle,L crutch,R crutch,M_L crutch,M_R crutch,thigh c_x,thigh c_y,shank c_x,shank c_y
6717,27.9875,-39.165,-63.662,98.12,96.47,18.014,14.343,,48.39,,,978.0000114,677.4999905,1013.500013,829.0000176
6718,27.99166667,-39.913,-63.891,98.72,96.827,18.099,13.452,,47.751,,,978.0000114,678.9999783,1013.500013,829.5000029
6719,27.99583333,-40.039,-64.46,99.282,97.397,18.125,15.089,,47.343,,,978.5000038,679.9999809,1014.000006,829.5000029
6720,28,-40.092,-64.69,99.274,97.525,20.303,14.545,,47.625,,,978.5000038,681.0000157,1014.000006,830.0000203
6721,28.00416667,-40.733,-65.26,100.204,98.294,20.85,14.907,,47.378,,,978.9999962,682.0000184,1014.499998,830.0000203
6722,28.00833333,-43.412,-65.153,105.972,98.42,18.387,14.951,,47.462,,,979.4999886,682.5000036,1014.499998,830.0000203
6723,28.0125,-43.55,-65.726,107.421,99.087,17.151,20.937,,47.852,,,979.9999809,683.9999914,1014.99999,830.5000055
6724,28.01666667,-41.957,-66.297,107.646,99.856,15.44,20.355,,48.042,,,980.4999733,684.999994,1015.499983,830.5000055
6725,28.02083333,-41.647,-66.063,107.78,100.119,14.764,21.586,,47.897,,,980.4999733,685.9999967,1015.499983,831.0000229
6726,28.025,-41.901,-66.735,107.957,101.084,15.267,21.54,,47.92,,,981.0000229,686.9999993,1016.000032,831.0000229
6727,28.02916667,-42.703,-67.203,108.331,101.32,16.718,21.548,,48.647,,,981.0000229,687.5000167,1016.000032,831.0000229
6728,28.03333333,-43.06,-67.537,108.87,101.85,16.773,22.166,,49.888,,,981.5000153,689.0000045,1016.500025,831.5000081
6729,28.0375,-43.716,-67.439,109.189,101.989,17.641,22.638,,49.514,,,982.0000076,689.4999897,1016.500025,831.5000081
6730,28.04166667,-44.313,-67.772,109.639,102.788,18.265,23.045,,49.73,,,982.5,691.0000098,1017.000017,832.0000255
6731,28.04583333,-46.448,-68.246,108.405,103.026,21.179,23.175,,49.812,,,982.5,691.5000272,1017.000017,832.0000255
6732,28.05,-46.25,-68.578,109.188,103.793,20.135,23.357,,50.399,,,982.9999924,692.4999976,1017.50001,832.0000255
6733,28.05416667,-46.229,-68.816,109.491,104.169,20.317,23.477,,49.919,,,982.9999924,693.9999855,1017.50001,831.9999933
6734,28.05833333,-46.78,-69.203,110.124,104.409,21.175,23.218,,49.645,,,984.0000057,694.5000029,1018.000002,831.9999933
6735,28.0625,-47.331,-69.054,110.499,104.97,21.181,23.242,,48.469,,,984.4999981,695.5000055,1018.499994,832.5000107
6736,28.06666667,-46.613,-69.534,110.898,105.452,20.465,25.224,,48.881,,,984.4999981,696.5000081,1018.499994,832.5000107
6737,28.07083333,-49.311,-70.017,114.301,105.693,23.111,24.101,,48.537,,,984.4999981,697.0000255,1018.499994,832.5000107
6738,28.075,-50.046,-70.503,115.615,106.372,23.023,24.241,,47.003,,,985.4999828,698.0000281,1018.999987,832.5000107
6739,28.07916667,-50.441,-70.346,116.143,106.791,23.13,23.712,,47.527,,,985.9999752,698.9999986,1019.499979,832.9999959
6740,28.08333333,-49.513,-71.075,117.036,107.278,20.585,24.806,,47.984,,,985.9999752,700.0000012,1019.499979,832.9999959
6741,28.0875,-48.848,-70.832,117.699,107.278,19.258,26.168,,47.431,,,985.9999752,700.9999716,1019.499979,833.4999812
6742,28.09166667,-49.521,-71.484,118.552,108.232,19.353,26.524,,46.884,,,986.5000248,701.9999743,1020.000029,833.4999812
6743,28.09583333,-48.309,-71.971,119.843,108.477,16.956,26.8,,45.89,,,986.5000248,702.4999917,1020.000029,833.4999812
6744,28.1,-48.354,-72.216,120.245,109.198,16.413,26.837,,45.703,,,987.5000095,704.0000117,1020.500021,833.9999986
6745,28.10416667,-48.675,-72.216,121.444,109.444,15.607,23.518,,46.147,,,987.5000095,704.4999969,1020.500021,833.9999986
6746,28.10833333,-50.049,-72.784,123.217,109.958,17.144,23.148,,46.49,,,988.0000019,705.9999847,1021.000013,834.4999838
6747,28.1125,-50.314,-73.03,123.591,110.204,16.394,26.542,,47.091,,,988.0000019,706.5000021,1021.000013,834.4999838
6748,28.11666667,-50.625,-73.276,123.363,110.844,16.533,26.959,,46.383,,,988.9999866,707.4999726,1021.500006,833.9999986
6749,28.12083333,-50.572,-73.523,123.111,110.989,15.887,26.552,,46.323,,,988.9999866,708.5000074,1021.500006,835.0000012
6750,28.125,-50.873,-74.019,123.7,111.487,14.263,26.958,,46.472,,,988.9999866,709.50001,1021.500006,834.500016
6751,28.12916667,-51.25,-73.948,124.125,111.926,14.358,27.278,,46.388,,,990,709.9999952,1021.999998,834.500016
6752,28.13333333,-51.8,-74.448,124.477,112.177,14.869,28.604,,46.396,,,990,710.5000126,1021.999998,834.500016
6753,28.1375,-51.284,-74.699,124.811,112.574,15.346,32.379,,46.851,,,990,712.0000005,1021.999998,835.0000012
6754,28.14166667,-51.604,-75.018,124.789,113.082,15.668,32.023,,46.944,,,990.4999924,712.4999857,1022.49999,835.0000012
6755,28.14583333,-51.588,-75.018,124.965,113.817,14.67,35.873,,47.188,,,990.4999924,714.0000057,1021.999998,835.5000186
6756,28.15,-51.682,-75.522,126.139,114.069,15.022,32.565,,48.353,,,991.4999771,714.5000231,1022.999983,835.5000186
6757,28.15416667,-52.094,-75.774,126.199,114.575,15.227,33.842,,48.699,,,991.4999771,715.4999936,1022.999983,835.5000186
6758,28.15833333,-53.892,-76.027,125.607,114.575,17.144,35.76,,48.663,,,991.4999771,716.4999962,1022.999983,836.0000038
6759,28.1625,-53.397,-76.152,126.327,115.263,16.934,38.581,,48.026,,,992.0000267,716.9999814,1023.500032,836.0000038
6760,28.16666667,-53.609,-76.656,127.329,115.769,16.514,40.714,,47.714,,,992.0000267,717.999984,1023.500032,836.0000038
6761,28.17083333,-53.389,-76.849,128.411,116.011,15.899,43.39,,48.137,,,992.5000191,719.0000188,1023.500032,836.5000212
6762,28.175,-55.518,-76.908,127.632,116.695,18.14,48.027,,47.347,,,993.0000114,719.5000041,1023.500032,836.5000212
6763,28.17916667,-55.433,-77.161,127.763,116.765,17.985,44.546,,47.298,,,993.0000114,720.9999919,1024.000025,837.0000064
6764,28.18333333,-55.769,-77.557,128.113,116.964,18.342,44.64,,48.207,,,993.5000324,721.5000093,1024.000025,837.0000064
6765,28.1875,-56.184,-77.869,128.16,117.46,18.768,44.385,,49.489,,,994.0000248,721.9999945,1024.500017,837.0000064
6766,28.19166667,-57.847,-77.869,127.758,118.023,20.831,43.019,,49.771,,,994.0000248,723.5000145,1024.500017,837.5000238
6767,28.19583333,-57.634,-78.179,127.488,118.516,21.02,46.936,,49.395,,,994.5000172,723.9999998,1024.500017,837.5000238
6768,28.2,-57.751,-78.381,128.461,118.875,22.195,46.282,,48.332,,,995.0000095,724.5000172,1024.500017,837.0000064
6769,28.20416667,-58.078,-78.947,129.001,119.522,22.013,47.437,,47.92,,,995.5000019,726.000005,1025.00001,837.4999917
6770,28.20833333,-58.214,-78.947,129.627,119.285,22.671,44.075,,48.256,,,995.5000019,726.4999902,1025.500002,838.0000091
6771,28.2125,-57.967,-79.203,130.757,119.752,22.177,43.815,,47.896,,,995.5000019,727.500025,1025.500002,838.0000091
6772,28.21666667,-58.086,-79.719,130.799,120.633,21.951,47.611,,47.977,,,996.4999866,728.5000277,1025.500002,838.0000091
6773,28.22083333,-59.591,-79.461,131.506,120.609,22.469,43.594,,47.939,,,996.4999866,729.4999981,1025.999994,838.4999943
6774,28.225,-60.424,-80.022,132.204,121.095,22.585,44.048,,48.291,,,996.999979,730.0000155,1026.499987,838.4999943
6775,28.22916667,-58.892,-80.235,132.921,121.567,21.311,43.309,,47.968,,,997.4999714,730.9999859,1026.499987,838.4999943
6776,28.23333333,-58.497,-80.754,133.608,121.826,21.3,42.95,,48.801,,,997.4999714,731.5000033,1026.499987,838.4999943
6777,28.2375,-58.311,-80.494,133.864,122.008,21.044,46.995,,49.096,,,997.4999714,732.4999738,1025.999994,838.9999795
6778,28.24166667,-58.292,-81.055,134.713,122.567,21.615,43.698,,49.309,,,997.9999638,733.4999764,1026.999979,838.9999795
6779,28.24583333,-59.026,-81.274,135.546,122.847,23.634,44.797,,48.884,,,998.4999847,734.5000112,1026.999979,839.4999969
6780,28.25,-59.426,-81.314,136.106,123.507,24.707,46.202,,49.8,,,999.0000343,734.9999964,1027.500029,839.4999969
6781,28.25416667,-59.547,-81.833,136.404,124.026,24.579,45.834,,49.536,,,999.0000343,735.999999,1027.500029,839.4999969
6782,28.25833333,-58.749,-82.093,137.601,123.99,25.001,47.656,,48.714,,,999.5000267,737.0000017,1027.500029,839.9999821
6783,28.2625,-57.902,-82.353,138.831,124.252,23.729,47.242,,48.894,,,999.5000267,737.4999869,1027.500029,839.9999821
6784,28.26666667,-56.758,-82.388,138.39,125.05,23.357,47.47,,48.944,,,1000.000019,739.0000069,1028.000021,840.4999995
6785,28.27083333,-56.605,-82.648,138.592,125.311,22.999,44.286,,49.015,,,1000.000019,739.4999921,1028.000021,840.4999995
6786,28.275,-57.454,-83.168,139.498,125.75,23.205,46.531,,49.347,,,1001.000004,740.0000095,1028.500013,840.4999995
6787,28.27916667,-57.199,-83.168,139.872,126.012,22.547,49.977,,49.02,,,1001.000004,740.4999948,1028.500013,840.4999995
6788,28.28333333,-58.118,-83.428,140.798,126.274,22.245,50.106,,49.178,,,1001.000004,741.9999826,1028.500013,840.9999847
6789,28.2875,-62.094,-83.922,141.738,126.508,24.187,53.227,,49.257,,,1001.499996,742.5,1028.500013,840.9999847
6790,28.29166667,-63.234,-83.689,142.436,126.864,24.174,57.273,,48.912,,,1001.999989,743.5000026,1029.000006,841.5000021
6791,28.29583333,-63.625,-84.158,142.628,127.1,23.938,58.892,,48.894,,,1002.50001,744.00002,1029.000006,841.5000021
6792,28.3,-64.474,-84.447,143.068,127.402,24.2,62.208,,49.404,,,1003.000002,745.5000079,1029.499998,842.5000048
6793,28.30416667,-67.443,-84.71,142.968,127.829,26.967,50.678,,48.797,,,1003.000002,745.9999931,1029.499998,841.9999874
6794,28.30833333,-67.738,-84.973,142.649,128.356,26.666,44.735,,48.132,,,1003.000002,745.9999931,1029.499998,841.5000021
6795,28.3125,-69.118,-85.214,143.147,128.169,26.313,21.535,,48.993,,,1003.499994,746.9999957,1029.499998,842.5000048
6796,28.31666667,-69.111,-85.236,143.351,129.128,25.558,25.77,,49.242,,,1003.999987,748.5000157,1029.99999,842.5000048
6797,28.32083333,-68.845,-85.236,144.35,129.128,23.996,30.876,,50.106,,,1003.999987,748.5000157,1029.99999,842.5000048
6798,28.325,-69.351,-86.009,145.408,129.637,23.213,16.2,,49.428,,,1004.499979,749.5000184,1029.99999,842.5000048
6799,28.32916667,-68.641,-85.744,144.464,129.637,23.468,107.295,,47.945,,,1004.499979,750.4999888,1029.99999,842.99999
6800,28.33333333,-70.236,-86.292,146.668,130.095,22.112,51.433,,49.415,,,1004.999971,751.0000062,1030.499983,842.99999
6801,28.3375,-70.651,-86.292,146.978,130.359,21.701,21.526,,50.197,,,1004.999971,751.4999914,1030.499983,842.99999
6802,28.34166667,-71.039,-86.556,147.272,130.945,20.151,3.813,,50.369,,,1005.499964,753.0000114,1030.499983,843.5000074
6803,28.34583333,-70.936,-87.085,147.657,131.211,19.141,6.195,,50.489,,,1005.499964,753.5000288,1030.499983,843.5000074
6804,28.35,-70.163,-87.678,148.227,132.5,18.154,5.14,,51.315,,,1008.499975,753.4999967,1033.499994,842.99999
6805,28.35416667,-68.88,-87.085,151.421,131.994,15.377,38.346,,50.72,,,1006.500034,754.9999845,1031.000032,843.9999926
6806,28.35833333,-70.095,-87.614,150.325,132.26,17.53,22.919,,49.259,,,1006.500034,755.5000019,1031.000032,843.9999926
6807,28.3625,-70.415,-87.625,150.536,132.708,17.909,1.549,,48.316,,,1007.000027,755.9999871,1031.500025,843.5000074
6808,28.36666667,-70.031,-88.152,149.346,132.973,18.35,123.478,,49.206,,,1007.000027,756.5000045,1031.500025,843.5000074
6809,28.37083333,-71.537,-88.144,149.11,133.23,20.923,131.965,,48.191,,,1007.500019,756.9999897,1031.500025,843.5000074
6810,28.375,-75.801,-88.409,152.716,133.401,22.083,103.505,,48.936,,,1007.500019,757.9999924,1031.500025,843.9999926
6811,28.37916667,-76.456,-88.674,150.012,133.668,25.126,81.427,,47.553,,,1007.500019,758.4999776,1031.500025,843.9999926
6812,28.38333333,-76.06,-88.944,148.839,134.11,27.001,74.315,,48.04,,,1008.000011,758.999995,1032.000017,843.9999926
6813,28.3875,-81.61,-89.204,151.847,134.372,30.628,63.262,,48.729,,,1008.500004,759.4999802,1032.000017,843.9999926
6814,28.39166667,-80.478,-89.204,149.798,134.544,30.673,68.074,,47.475,,,1008.500004,760.500015,1032.000017,844.50001
6815,28.39583333,-81.646,-89.208,152.158,134.983,29.104,67.365,,47.439,,,1008.999996,761.0000002,1032.50001,844.50001
6816,28.4,-76.884,-89.467,150.352,135.247,28.216,59.886,,48.147,,,1009.500017,761.4999855,1032.50001,844.50001
6817,28.40416667,-75.423,-90,150.879,135.513,27.883,63.922,,46.768,,,1009.500017,762.0000029,1032.50001,844.50001
6818,28.40833333,-75.813,-90,151.302,135.78,29.212,63.381,,47.529,,,1009.500017,762.4999881,1032.50001,844.50001
6819,28.4125,-76.057,-90.533,150.045,136.046,30.332,68.398,,47.402,,,1009.500017,763.0000055,1032.50001,844.50001
6820,28.41666667,-77.989,-90.266,149.863,136.219,28.132,67.818,,47.13,,,1009.500017,763.9999759,1032.50001,844.9999952
6821,28.42083333,-78.557,-90.799,150.901,136.486,28.766,65.225,,49.002,,,1010.500002,764.4999933,1033.000002,844.9999952
6822,28.425,-84.397,-90.799,155.373,136.486,31.065,68.2,,49.39,,,1010.500002,764.4999933,1033.000002,844.9999952
6823,28.42916667,-84.574,-90.268,156.093,136.222,29.834,83.843,,49.374,,,1010.999994,763.9999759,1033.000002,844.9999952
6824,28.43333333,-82.655,-91.338,157.233,137.025,28.902,79.644,,53.516,,,1010.999994,765.4999959,1033.000002,844.9999952
6825,28.4375,-81.937,-91.599,154.529,137.454,32.017,65.816,,50.178,,,1011.499987,765.9999812,1033.499994,844.9999952
6826,28.44166667,-82.02,-91.865,156.687,137.894,30.476,70.258,,48.016,,,1011.499987,766.4999986,1033.499994,844.4999778
6827,28.44583333,-81.429,-91.606,157.955,138.085,28.543,69.693,,49.793,,,1010.999994,767.5000012,1033.000002,844.9999952
6828,28.45,-81.382,-92.131,154.974,138.511,33.964,151.081,,48.736,,,1011.499987,768.0000186,1033.499994,844.9999952
6829,28.45416667,-72.903,-92.131,156.955,138.521,26.207,91.574,,51.092,,,1011.999979,768.0000186,1033.499994,844.9999952
6830,28.45833333,-74.36,-92.131,158.018,138.789,25.595,155.743,,50.85,,,1011.999979,768.5000038,1033.499994,844.9999952
6831,28.4625,-75.894,-92.397,158.905,139.211,26.191,139.845,,51.419,,,1012.499971,768.999989,1033.999987,844.9999952
6832,28.46666667,-77.223,-92.929,159.274,139.477,27.336,160.1,,49.976,,,1012.499971,769.5000064,1033.999987,844.9999952
6833,28.47083333,-78.567,-92.943,159.583,139.491,27.517,155.873,,49.679,,,1012.999992,769.5000064,1033.999987,844.9999952
6834,28.475,-77.851,-92.943,158.75,139.758,25.903,126.23,,51.81,,,1012.999992,769.9999917,1033.999987,844.9999952
6835,28.47916667,-77.854,-93.209,158.666,139.758,26.098,128.849,,52.556,,,1012.999992,770.9999943,1033.999987,845.4999804
6836,28.48333333,-76.452,-93.209,159.253,139.59,23.443,128.544,,53.404,,,1012.999992,770.9999943,1034.499979,845.4999804
6837,28.4875,-76.091,-93.209,159.826,140.024,23.026,123.587,,53.597,,,1012.999992,771.4999795,1033.999987,845.4999804
6838,28.49166667,-75.223,-93.743,159.881,140.291,22.342,127.066,,52.095,,,1012.999992,771.9999969,1033.999987,845.4999804
6839,28.49583333,-75.491,-93.761,159.636,140.309,22.68,126.828,,53.781,,,1013.499985,771.9999969,1033.999987,845.4999804
6840,28.5,-75.969,-93.761,159.887,140.409,22.766,135.225,,53.079,,,1013.499985,772.4999821,1034.499979,845.4999804
6841,28.50416667,-76.359,-93.743,160.128,140.558,22.63,147.636,,53.794,,,1013.999977,772.4999821,1034.999971,845.4999804
6842,28.50833333,-77.132,-94.296,160.38,140.676,22.431,147.005,,55.521,,,1013.499985,772.9999995,1034.499979,845.4999804
6843,28.5125,-77.548,-94.542,160.641,141.267,22.757,143.061,,56.169,,,1013.999977,773.4999847,1034.999971,844.9999952
6844,28.51666667,-77.443,-94.542,160.74,141.267,22.539,140.358,,52.74,,,1013.999977,773.4999847,1034.999971,844.9999952
6845,28.52083333,-75.246,-94.808,161.418,141.533,19.913,130.847,,54.853,,,1013.999977,774.0000021,1034.999971,844.9999952
6846,28.525,-70.471,-94.563,161.742,141.646,15.634,130.362,,54.347,,,1014.499969,774.5000196,1034.999971,845.5000126
6847,28.52916667,-72.082,-94.563,161.973,141.913,15.763,128.836,,54.659,,,1014.499969,775.0000048,1034.999971,845.5000126
6848,28.53333333,-68.892,-94.563,162.604,141.734,12.517,137.438,,54.809,,,1014.499969,775.0000048,1034.999971,845.9999979
6849,28.5375,-70.945,-95.097,163.017,142.001,13.814,136.795,,56.421,,,1014.499969,775.5000222,1034.999971,845.9999979
6850,28.54166667,-71.863,-95.097,162.924,142.001,14.532,131.042,,57.105,,,1014.499969,775.5000222,1034.999971,845.9999979
6851,28.54583333,-73.332,-95.097,162.024,142.268,16.037,123.594,,60.921,,,1014.499969,776.0000074,1034.999971,845.9999979
6852,28.55,-73.555,-95.121,161.84,142.293,16.669,120.645,,60.49,,,1014.999962,776.0000074,1034.999971,845.9999979
6853,28.55416667,-74.788,-95.315,161.085,142.84,17.764,123.205,,60.845,,,1015.000019,776.4999926,1035.500021,845.9999979
6854,28.55833333,-75.04,-95.339,160.12,142.866,18.413,125.543,,63.876,,,1015.500011,776.4999926,1035.500021,845.9999979
6855,28.5625,-74.891,-95.339,159.759,142.866,18.651,123.29,,60.749,,,1015.500011,776.4999926,1035.500021,845.9999979
6856,28.56666667,-81.041,-95.074,158.676,142.6,22.997,123.442,,62.623,,,1015.500011,776.9999778,1035.500021,846.4999831
6857,28.57083333,-77.631,-95.074,158.15,142.333,21.663,119.973,,60.22,,,1015.500011,776.4999926,1035.500021,846.4999831
6858,28.575,-77.437,-95.605,158.054,142.866,21.38,121.605,,59.957,,,1015.500011,777.4999952,1035.500021,846.4999831
6859,28.57916667,-80.509,-95.605,158.271,142.866,23.345,125.191,,57.181,,,1015.500011,777.4999952,1035.500021,846.4999831
6860,28.58333333,-77.387,-95.605,159.269,142.866,19.629,129.994,,58.833,,,1015.500011,777.4999952,1035.500021,846.4999831
6861,28.5875,-81.757,-95.605,159.315,143.133,22.768,121.232,,59.89,,,1015.500011,777.9999804,1035.500021,846.4999831
6862,28.59166667,-83.092,-95.605,159.884,143.133,23.437,102.439,,60.802,,,1015.500011,777.9999804,1035.500021,846.4999831
6863,28.59583333,-83.327,-95.605,160.113,143.133,23.273,117.286,,61.86,,,1015.500011,777.9999804,1035.500021,846.4999831
6864,28.6,-83,-95.579,160.051,143.27,23.03,122.591,,64.067,,,1016.000004,777.9999804,1036.000013,846.4999831
6865,28.60416667,-79.9,-95.579,160.077,143.27,20.317,130.86,,63.384,,,1016.000004,777.9999804,1036.000013,846.4999831
6866,28.60833333,-81.297,-95.631,160.123,143.297,21.061,125.178,,62.477,,,1016.500025,777.9999804,1036.000013,846.4999831
6867,28.6125,-81.989,-95.631,160.377,143.297,21.382,129.159,,62.513,,,1016.500025,777.9999804,1036.000013,846.4999831
6868,28.61666667,-78.675,-95.631,160.048,143.133,17.49,133.889,,63.127,,,1016.500025,777.9999804,1036.500006,846.4999831
6869,28.62083333,-80.372,-95.364,160.391,143.225,18.156,135.963,,63.847,,,1016.500025,778.4999979,1036.500006,847.0000005
6870,28.625,-81.715,-95.364,160.316,143.225,18.878,170.324,,64.221,,,1016.500025,778.4999979,1036.500006,847.0000005
6871,28.62916667,-81.592,-95.364,160.827,143.39,18.182,179.999,,65.409,,,1016.500025,778.4999979,1036.000013,847.0000005
6872,28.63333333,-82.301,-95.364,161.334,143.39,20.49,167.016,,64.943,,,1016.500025,778.4999979,1036.000013,847.0000005
6873,28.6375,-81.209,-95.364,161.663,143.225,19.139,171.14,,66.871,,,1016.500025,778.4999979,1036.500006,847.0000005
6874,28.64166667,-81.892,-95.364,161.629,143.225,19.088,135.718,,66.808,,,1016.500025,778.4999979,1036.500006,847.0000005
6875,28.64583333,-82.259,-95.364,161.323,143.225,18.974,136.403,,66.66,,,1016.500025,778.4999979,1036.500006,847.0000005
6876,28.65,-87.079,-95.364,161.723,143.225,22.762,127.304,,62.718,,,1016.500025,778.4999979,1036.500006,847.0000005
6877,28.65416667,-82.983,-95.339,161.606,143.364,19.376,153.512,,62.466,,,1017.000017,778.4999979,1036.999998,847.0000005
6878,28.65833333,-81.297,-95.364,161.54,143.045,18.218,170.083,,64.468,,,1016.500025,778.4999979,1036.500006,847.5000179
6879,28.6625,-81.236,-95.364,161.507,143.045,18.512,163.92,,63.612,,,1016.500025,778.4999979,1036.500006,847.5000179
6880,28.66666667,-86.562,-95.097,161.706,142.959,22.956,152.38,,64.006,,,1016.500025,778.9999831,1036.500006,847.4999857
6881,28.67083333,-82.086,-95.097,160.447,142.779,19.454,98.685,,62.993,,,1016.500025,778.0000126,1036.500006,847.5000179
6882,28.675,-86.661,-94.628,160.772,142.102,22.589,109.305,,62.25,,,1014.99999,779.5000005,1034.999971,848.4999883
6883,28.67916667,-86.711,-95.074,161.013,142.833,22.211,96.61,,59.158,,,1017.000017,778.4999979,1036.999998,847.4999857
6884,28.68333333,-84.738,-95.074,160.834,142.653,19.707,102.336,,58.912,,,1017.000017,778.4999979,1036.999998,848.0000031
6885,28.6875,-85.769,-95.074,161.574,142.653,21.038,90.509,,56.933,,,1017.000017,778.4999979,1036.999998,848.0000031
