frame,time(s),R knee (deg)
4362,18.175,143.809
4363,18.17916667,144.115
4364,18.18333333,143.853
4365,18.1875,143.941
4366,18.19166667,144.289
4367,18.19583333,144.157
4368,18.2,144.289
4369,18.20416667,144.289
4370,18.20833333,144.289
4371,18.2125,144.289
4372,18.21666667,144.289
4373,18.22083333,144.289
4374,18.225,144.331
4375,18.22916667,144.636
4376,18.23333333,144.636
4377,18.2375,144.636
4378,18.24166667,144.679
4379,18.24583333,144.679
4380,18.25,144.808
4381,18.25416667,144.808
4382,18.25833333,144.549
4383,18.2625,144.461
4384,18.26666667,144.506
4385,18.27083333,144.636
4386,18.275,144.896
4387,18.27916667,144.636
4388,18.28333333,144.636
4389,18.2875,144.679
4390,18.29166667,144.808
4391,18.29583333,144.679
4392,18.3,144.808
4393,18.30416667,144.808
4394,18.30833333,144.808
4395,18.3125,144.898
4396,18.31666667,145.202
4397,18.32083333,144.94
4398,18.325,145.202
4399,18.32916667,145.03
4400,18.33333333,145.159
4401,18.3375,145.159
4402,18.34166667,145.159
4403,18.34583333,145.159
4404,18.35,144.94
4405,18.35416667,145.202
4406,18.35833333,145.202
4407,18.3625,145.33
4408,18.36666667,145.33
4409,18.37083333,145.33
4410,18.375,145.33
4411,18.37916667,145.154
4412,18.38333333,145.288
4413,18.3875,145.288
4414,18.39166667,145.288
4415,18.39583333,145.288
4416,18.4,145.55
4417,18.40416667,145.55
4418,18.40833333,145.846
4419,18.4125,145.846
4420,18.41666667,145.846
4421,18.42083333,145.846
4422,18.425,145.846
4423,18.42916667,145.846
4424,18.43333333,145.846
4425,18.4375,145.846
4426,18.44166667,145.889
4427,18.44583333,145.627
4428,18.45,145.889
4429,18.45416667,145.627
4430,18.45833333,145.889
4431,18.4625,145.889
4432,18.46666667,145.889
4433,18.47083333,145.889
4434,18.475,145.889
4435,18.47916667,145.889
4436,18.48333333,145.889
4437,18.4875,145.889
4438,18.49166667,145.889
4439,18.49583333,145.889
4440,18.5,145.889
4441,18.50416667,145.889
4442,18.50833333,145.984
4443,18.5125,145.984
4444,18.51666667,145.889
4445,18.52083333,145.984
4446,18.525,145.805
4447,18.52916667,145.931
4448,18.53333333,145.984
4449,18.5375,145.931
4450,18.54166667,145.931
4451,18.54583333,146.11
4452,18.55,146.11
4453,18.55416667,145.931
4454,18.55833333,145.805
4455,18.5625,145.931
4456,18.56666667,145.447
4457,18.57083333,145.67
4458,18.575,145.67
4459,18.57916667,145.67
4460,18.58333333,145.67
4461,18.5875,145.146
4462,18.59166667,145.67
4463,18.59583333,145.67
4464,18.6,145.67
4465,18.60416667,145.408
4466,18.60833333,145.408
4467,18.6125,145.408
4468,18.61666667,145.146
4469,18.62083333,145.146
4470,18.625,145.146
4471,18.62916667,145.146
4472,18.63333333,144.621
4473,18.6375,145.146
4474,18.64166667,144.884
4475,18.64583333,144.884
4476,18.65,144.705
4477,18.65416667,144.705
4478,18.65833333,144.443
4479,18.6625,144.443
4480,18.66666667,144.407
4481,18.67083333,144.145
4482,18.675,144.145
4483,18.67916667,144.012
4484,18.68333333,144.275
4485,18.6875,144.012
4486,18.69166667,144.012
4487,18.69583333,144.012
4488,18.7,143.748
4489,18.70416667,143.748
4490,18.70833333,143.715
4491,18.7125,143.453
4492,18.71666667,143.221
4493,18.72083333,143.453
4494,18.725,142.882
4495,18.72916667,142.882
4496,18.73333333,142.588
4497,18.7375,142.758
4498,18.74166667,142.235
4499,18.74583333,142.06
4500,18.75,141.972
4501,18.75416667,141.972
4502,18.75833333,141.681
4503,18.7625,141.681
4504,18.76666667,141.851
4505,18.77083333,141.444
4506,18.775,141.708
4507,18.77916667,141.418
4508,18.78333333,141.418
4509,18.7875,140.745
4510,18.79166667,141.156
4511,18.79583333,140.892
4512,18.8,140.629
4513,18.80416667,140.458
4514,18.80833333,140.109
4515,18.8125,139.937
4516,18.81666667,139.845
4517,18.82083333,139.582
4518,18.825,139.582
4519,18.82916667,139.299
4520,18.83333333,139.299
4521,18.8375,139.126
4522,18.84166667,138.708
4523,18.84583333,138.691
4524,18.85,138.428
4525,18.85416667,138.165
4526,18.85833333,138.256
4527,18.8625,137.993
4528,18.86666667,137.57
4529,18.87083333,137.306
4530,18.875,137.122
4531,18.87916667,136.859
4532,18.88333333,136.859
4533,18.8875,136.595
4534,18.89166667,136.605
4535,18.89583333,136.331
4536,18.9,136.068
4537,18.90416667,135.729
4538,18.90833333,135.729
4539,18.9125,135.465
4540,18.91666667,135.196
4541,18.92083333,134.763
4542,18.925,134.763
4543,18.92916667,134.499
4544,18.93333333,134.164
4545,18.9375,133.796
4546,18.94166667,133.636
4547,18.94583333,133.197
4548,18.95,133.197
4549,18.95416667,132.933
4550,18.95833333,132.673
4551,18.9625,132.342
4552,18.96666667,131.722
4553,18.97083333,131.458
4554,18.975,131.458
4555,18.97916667,131.194
4556,18.98333333,130.852
4557,18.9875,130.589
4558,18.99166667,130.325
4559,18.99583333,130.325
4560,19,129.871
4561,19.00416667,129.619
4562,19.00833333,129.032
4563,19.0125,128.768
4564,19.01666667,128.31
4565,19.02083333,128.325
4566,19.025,128.062
4567,19.02916667,127.743
4568,19.03333333,127.641
4569,19.0375,127.198
4570,19.04166667,127.134
4571,19.04583333,126.872
4572,19.05,126.407
4573,19.05416667,126.168
4574,19.05833333,125.83
4575,19.0625,125.543
4576,19.06666667,125.28
4577,19.07083333,125.149
4578,19.075,124.888
4579,19.07916667,124.079
4580,19.08333333,123.817
4581,19.0875,123.373
4582,19.09166667,123.064
4583,19.09583333,122.542
4584,19.1,122.281
4585,19.10416667,122.316
4586,19.10833333,121.837
4587,19.1125,121.577
4588,19.11666667,121.165
4589,19.12083333,121.013
4590,19.125,120.754
4591,19.12916667,120.603
4592,19.13333333,120.085
4593,19.1375,119.75
4594,19.14166667,119.45
4595,19.14583333,119.087
4596,19.15,118.748
4597,19.15416667,118.49
4598,19.15833333,117.751
4599,19.1625,118.023
4600,19.16666667,117.161
4601,19.17083333,116.98
4602,19.175,116.794
4603,19.17916667,116.298
4604,19.18333333,116.042
4605,19.1875,116.083
4606,19.19166667,115.44
4607,19.19583333,114.752
4608,19.2,114.608
4609,19.20416667,114.067
4610,19.20833333,113.565
4611,19.2125,113.565
4612,19.21666667,113.056
4613,19.22083333,112.915
4614,19.225,112.408
4615,19.22916667,112.218
4616,19.23333333,112.079
4617,19.2375,111.966
4618,19.24166667,111.179
4619,19.24583333,110.926
4620,19.25,110.675
4621,19.25416667,110.606
4622,19.25833333,110.353
4623,19.2625,110.102
4624,19.26666667,109.313
4625,19.27083333,109.313
4626,19.275,108.811
4627,19.27916667,108.561
4628,19.28333333,108.294
4629,19.2875,108.121
4630,19.29166667,107.602
4631,19.29583333,107.275
4632,19.3,106.891
4633,19.30416667,106.643
4634,19.30833333,105.872
4635,19.3125,105.608
4636,19.31666667,105.361
4637,19.32083333,104.836
4638,19.325,104.835
4639,19.32916667,104.343
4640,19.33333333,103.815
4641,19.3375,103.685
4642,19.34166667,103.529
4643,19.34583333,103.116
4644,19.35,102.871
4645,19.35416667,102.535
4646,19.35833333,102.163
4647,19.3625,101.63
4648,19.36666667,101.387
4649,19.37083333,101.145
4650,19.375,100.358
4651,19.37916667,100.116
4652,19.38333333,100.116
4653,19.3875,99.382
4654,19.39166667,98.902
4655,19.39583333,98.355
4656,19.4,98.115
4657,19.40416667,98.219
4658,19.40833333,97.679
4659,19.4125,97.204
4660,19.41666667,96.962
4661,19.42083333,96.42
4662,19.425,96.184
4663,19.42916667,96.074
4664,19.43333333,95.838
4665,19.4375,95.292
4666,19.44166667,94.821
4667,19.44583333,94.785
4668,19.45,94.239
4669,19.45416667,93.808
4670,19.45833333,93.375
4671,19.4625,93.027
4672,19.46666667,93.027
4673,19.47083333,92.361
4674,19.475,92.246
4675,19.47916667,91.816
4676,19.48333333,91.235
4677,19.4875,91.122
4678,19.49166667,90.883
4679,19.49583333,90.33
4680,19.5,90.002
4681,19.50416667,89.287
4682,19.50833333,89.223
4683,19.5125,89.223
4684,19.51666667,88.668
4685,19.52083333,88.424
4686,19.525,87.96
4687,19.52916667,87.647
4688,19.53333333,86.888
4689,19.5375,86.551
4690,19.54166667,86.329
4691,19.54583333,86.109
4692,19.55,85.336
4693,19.55416667,84.978
4694,19.55833333,84.76
4695,19.5625,84.683
4696,19.56666667,84.198
4697,19.57083333,83.982
4698,19.575,83.419
4699,19.57916667,82.682
4700,19.58333333,82.783
4701,19.5875,82.017
4702,19.59166667,81.703
4703,19.59583333,81.14
4704,19.6,81.14
4705,19.60416667,80.576
4706,19.60833333,80.366
4707,19.6125,79.812
4708,19.61666667,79.243
4709,19.62083333,79.036
4710,19.625,78.676
4711,19.62916667,78.676
4712,19.63333333,78.111
4713,19.6375,77.543
4714,19.64166667,77.446
4715,19.64583333,76.671
4716,19.65,76.268
4717,19.65416667,75.7
4718,19.65833333,75.605
4719,19.6625,75.036
4720,19.66666667,74.838
4721,19.67083333,74.269
4722,19.675,74.012
4723,19.67916667,73.815
4724,19.68333333,73.454
4725,19.6875,73.271
4726,19.69166667,72.508
4727,19.69583333,72.316
4728,19.7,71.731
4729,19.70416667,71.16
4730,19.70833333,70.97
4731,19.7125,70.227
4732,19.71666667,70.038
4733,19.72083333,69.69
4734,19.725,69.317
4735,19.72916667,68.747
4736,19.73333333,68.747
4737,19.7375,68.177
4738,19.74166667,67.994
4739,19.74583333,67.425
4740,19.75,67.065
4741,19.75416667,66.508
4742,19.75833333,66.328
4743,19.7625,65.547
4744,19.76666667,65.37
4745,19.77083333,64.537
4746,19.775,64.457
4747,19.77916667,64.046
4748,19.78333333,63.713
4749,19.7875,63.356
4750,19.79166667,63.277
4751,19.79583333,62.522
4752,19.8,62.429
4753,19.80416667,61.86
4754,19.80833333,61.86
4755,19.8125,61.538
4756,19.81666667,60.948
4757,19.82083333,60.721
4758,19.825,60.001
4759,19.82916667,59.645
4760,19.83333333,59.359
4761,19.8375,58.79
4762,19.84166667,58.435
4763,19.84583333,58.08
4764,19.85,58.08
4765,19.85416667,57.726
4766,19.85833333,57.355
4767,19.8625,56.677
4768,19.86666667,56.521
4769,19.87083333,55.954
4770,19.875,56.014
4771,19.87916667,55.449
4772,19.88333333,55.402
4773,19.8875,54.621
4774,19.89166667,54.47
4775,19.89583333,53.904
4776,19.9,53.136
4777,19.90416667,53.136
4778,19.90833333,52.786
4779,19.9125,52.587
4780,19.91666667,52.024
4781,19.92083333,51.819
4782,19.925,51.04
4783,19.92916667,50.898
4784,19.93333333,50.336
4785,19.9375,50.129
4786,19.94166667,49.566
4787,19.94583333,49.212
4788,19.95,49.004
4789,19.95416667,48.651
4790,19.95833333,48.015
4791,19.9625,48.098
4792,19.96666667,47.67
4793,19.97083333,47.195
4794,19.975,46.897
4795,19.97916667,46.984
4796,19.98333333,46.206
4797,19.9875,46.206
4798,19.99166667,46.077
4799,19.99583333,45.306
4800,20,44.874
4801,20.00416667,44.692
4802,20.00833333,44.478
4803,20.0125,43.702
4804,20.01666667,43.58
4805,20.02083333,43.145
4806,20.025,42.809
4807,20.02916667,42.374
4808,20.03333333,42.137
4809,20.0375,41.804
4810,20.04166667,41.588
4811,20.04583333,41.036
4812,20.05,41.036
4813,20.05416667,40.598
4814,20.05833333,40.268
4815,20.0625,39.717
4816,20.06666667,39.717
4817,20.07083333,39.499
4818,20.075,38.727
4819,20.07916667,38.717
4820,20.08333333,38.392
4821,20.0875,37.949
4822,20.09166667,37.949
4823,20.09583333,37.795
4824,20.1,37.18
4825,20.10416667,37.029
4826,20.10833333,36.755
4827,20.1125,36.085
4828,20.11666667,35.989
4829,20.12083333,35.539
4830,20.125,35.22
4831,20.12916667,34.998
4832,20.13333333,34.998
4833,20.1375,34.902
4834,20.14166667,34.233
4835,20.14583333,34.138
4836,20.15,34.044
4837,20.15416667,33.597
4838,20.15833333,33.597
4839,20.1625,32.698
4840,20.16666667,32.608
4841,20.17083333,32.608
4842,20.175,32.158
4843,20.17916667,32.068
4844,20.18333333,31.845
4845,20.1875,31.388
4846,20.19166667,31.388
4847,20.19583333,31.388
4848,20.2,30.849
4849,20.20416667,31.085
4850,20.20833333,31.087
4851,20.2125,30.402
4852,20.21666667,30.318
4853,20.22083333,30.548
4854,20.225,29.64
4855,20.22916667,29.791
4856,20.23333333,29.87
4857,20.2375,29.028
4858,20.24166667,29.029
4859,20.24583333,28.879
4860,20.25,28.344
4861,20.25416667,28.344
4862,20.25833333,28.344
4863,20.2625,27.354
4864,20.26666667,27.509
4865,20.27083333,27.509
4866,20.275,27.053
4867,20.27916667,27.053
4868,20.28333333,26.827
4869,20.2875,26.528
4870,20.29166667,26.493
4871,20.29583333,26.493
4872,20.3,25.606
4873,20.30416667,26.036
4874,20.30833333,25.281
4875,20.3125,25.083
4876,20.31666667,25.315
4877,20.32083333,24.787
4878,20.325,24.719
4879,20.32916667,24.297
4880,20.33333333,24.261
4881,20.3375,23.569
4882,20.34166667,23.343
4883,20.34583333,23.343
4884,20.35,22.882
4885,20.35416667,22.818
4886,20.35833333,22.358
4887,20.3625,22.289
4888,20.36666667,22.13
4889,20.37083333,22.13
4890,20.375,22.006
4891,20.37916667,21.546
4892,20.38333333,21.086
4893,20.3875,21.112
4894,20.39166667,21.086
4895,20.39583333,20.859
4896,20.4,20.397
4897,20.40416667,20.397
4898,20.40833333,19.7
4899,20.4125,19.7
4900,20.41666667,19.7
4901,20.42083333,19.7
4902,20.425,19.409
4903,20.42916667,19.488
4904,20.43333333,18.946
4905,20.4375,18.967
4906,20.44166667,18.967
4907,20.44583333,19.203
4908,20.45,19.203
4909,20.45416667,18.718
4910,20.45833333,18.718
4911,20.4625,18.718
4912,20.46666667,18.532
4913,20.47083333,18.532
4914,20.475,18.706
4915,20.47916667,18.706
4916,20.48333333,18.241
4917,20.4875,18.478
4918,20.49166667,18.478
4919,20.49583333,18.478
4920,20.5,18.478
4921,20.50416667,18.489
4922,20.50833333,18.718
4923,20.5125,18.718
4924,20.51666667,18.739
4925,20.52083333,18.718
4926,20.525,18.718
4927,20.52916667,18.946
4928,20.53333333,18.946
4929,20.5375,18.946
4930,20.54166667,18.946
4931,20.54583333,18.933
4932,20.55,18.989
4933,20.55416667,18.946
4934,20.55833333,18.946
4935,20.5625,18.912
4936,20.56666667,18.912
4937,20.57083333,18.946
4938,20.575,18.946
4939,20.57916667,18.946
4940,20.58333333,18.946
4941,20.5875,18.946
4942,20.59166667,18.946
4943,20.59583333,19.174
4944,20.6,19.174
4945,20.60416667,19.195
4946,20.60833333,19.174
4947,20.6125,19.174
4948,20.61666667,19.401
4949,20.62083333,19.401
4950,20.625,19.401
4951,20.62916667,19.459
4952,20.63333333,19.459
4953,20.6375,19.459
4954,20.64166667,18.996
4955,20.64583333,18.996
4956,20.65,19.224
4957,20.65416667,19.224
4958,20.65833333,19.224
4959,20.6625,19.224
4960,20.66666667,19.224
4961,20.67083333,19.224
4962,20.675,18.989
4963,20.67916667,18.989
4964,20.68333333,18.989
4965,20.6875,19.452
4966,20.69166667,19.452
4967,20.69583333,19.452
4968,20.7,19.452
4969,20.70416667,18.982
4970,20.70833333,18.982
4971,20.7125,18.982
4972,20.71666667,18.982
4973,20.72083333,18.982
4974,20.725,18.963
4975,20.72916667,18.941
4976,20.73333333,18.941
4977,20.7375,19
4978,20.74166667,18.941
4979,20.74583333,18.941
4980,20.75,19
4981,20.75416667,19
4982,20.75833333,19
4983,20.7625,19
4984,20.76666667,19
4985,20.77083333,19
4986,20.775,19
4987,20.77916667,19
4988,20.78333333,19
4989,20.7875,19
4990,20.79166667,19
4991,20.79583333,19
4992,20.8,19
4993,20.80416667,19
4994,20.80833333,19
4995,20.8125,19.227
4996,20.81666667,19
4997,20.82083333,19.227
4998,20.825,18.991
4999,20.82916667,18.991
5000,20.83333333,18.991
5001,20.8375,18.991
5002,20.84166667,18.991
5003,20.84583333,18.991
5004,20.85,18.991
5005,20.85416667,18.991
5006,20.85833333,18.991
5007,20.8625,18.991
5008,20.86666667,18.991
5009,20.87083333,18.991
5010,20.875,18.991
5011,20.87916667,18.991
5012,20.88333333,18.991
5013,20.8875,19.436
5014,20.89166667,19.436
5015,20.89583333,19.436
5016,20.9,19.218
5017,20.90416667,19.227
5018,20.90833333,18.991
5019,20.9125,18.991
5020,20.91666667,19.033
5021,20.92083333,19.051
5022,20.925,19.051
5023,20.92916667,19.515
5024,20.93333333,19.515
5025,20.9375,19.496
5026,20.94166667,19.515
5027,20.94583333,19.436
5028,20.95,19.496
5029,20.95416667,19.496
5030,20.95833333,19.454
5031,20.9625,19.454
5032,20.96666667,19.436
5033,20.97083333,19.436
5034,20.975,19.897
5035,20.97916667,19.897
5036,20.98333333,19.917
5037,20.9875,19.897
5038,20.99166667,19.436
5039,20.99583333,19.436
5040,21,19.436
5041,21.00416667,19.436
5042,21.00833333,19.436
5043,21.0125,20.132
5044,21.01666667,20.132
5045,21.02083333,20.132
5046,21.025,20.132
5047,21.02916667,20.132
5048,21.03333333,19.897
5049,21.0375,19.671
5050,21.04166667,20.132
5051,21.04583333,20.132
5052,21.05,20.132
5053,21.05416667,20.132
5054,21.05833333,20.132
5055,21.0625,20.153
5056,21.06666667,20.153
5057,21.07083333,20.615
5058,21.075,20.379
5059,21.07916667,20.379
5060,21.08333333,20.214
5061,21.0875,20.214
5062,21.09166667,20.677
5063,21.09583333,20.677
5064,21.1,20.615
5065,21.10416667,20.677
5066,21.10833333,20.677
5067,21.1125,20.677
5068,21.11666667,20.903
5069,21.12083333,20.903
5070,21.125,20.903
5071,21.12916667,20.903
5072,21.13333333,20.903
5073,21.1375,20.903
5074,21.14166667,20.903
5075,21.14583333,20.903
5076,21.15,20.903
5077,21.15416667,20.925
5078,21.15833333,21.129
5079,21.1625,20.925
5080,21.16666667,21.151
5081,21.17083333,21.151
5082,21.175,20.925
5083,21.17916667,20.893
5084,21.18333333,20.688
5085,21.1875,20.688
5086,21.19166667,20.688
5087,21.19583333,20.688
5088,21.2,20.688
5089,21.20416667,20.688
5090,21.20833333,20.688
5091,21.2125,20.688
5092,21.21666667,20.914
5093,21.22083333,20.914
5094,21.225,20.914
5095,21.22916667,20.914
5096,21.23333333,20.914
5097,21.2375,20.914
5098,21.24166667,20.914
5099,21.24583333,20.914
5100,21.25,20.688
5101,21.25416667,20.925
5102,21.25833333,20.925
5103,21.2625,20.925
5104,21.26666667,20.688
5105,21.27083333,20.925
5106,21.275,20.925
5107,21.27916667,21.151
5108,21.28333333,21.215
5109,21.2875,21.129
5110,21.29166667,21.215
5111,21.29583333,21.194
5112,21.3,21.194
5113,21.30416667,21.194
5114,21.30833333,21.194
5115,21.3125,21.215
5116,21.31666667,21.215
5117,21.32083333,21.215
5118,21.325,21.151
5119,21.32916667,21.151
5120,21.33333333,21.151
5121,21.3375,21.215
5122,21.34166667,21.194
5123,21.34583333,21.129
5124,21.35,21.354
5125,21.35416667,21.354
5126,21.35833333,21.129
5127,21.3625,21.194
5128,21.36666667,21.194
5129,21.37083333,21.194
5130,21.375,21.194
5131,21.37916667,21.194
5132,21.38333333,21.42
5133,21.3875,21.194
5134,21.39166667,21.354
5135,21.39583333,21.129
5136,21.4,21.215
5137,21.40416667,21.215
5138,21.40833333,21.151
5139,21.4125,21.151
5140,21.41666667,21.172
5141,21.42083333,21.172
5142,21.425,21.194
5143,21.42916667,21.194
5144,21.43333333,21.194
5145,21.4375,21.194
5146,21.44166667,21.194
5147,21.44583333,21.194
5148,21.45,21.194
5149,21.45416667,21.194
5150,21.45833333,21.354
5151,21.4625,21.354
5152,21.46666667,21.376
5153,21.47083333,21.387
5154,21.475,21.387
5155,21.47916667,21.387
5156,21.48333333,21.914
5157,21.4875,21.914
5158,21.49166667,21.914
5159,21.49583333,21.387
5160,21.5,21.624
5161,21.50416667,21.849
5162,21.50833333,21.849
5163,21.5125,21.387
5164,21.51666667,21.613
5165,21.52083333,21.849
5166,21.525,21.849
5167,21.52916667,21.914
5168,21.53333333,21.914
5169,21.5375,21.914
5170,21.54166667,22.14
5171,21.54583333,22.14
5172,21.55,21.441
5173,21.55416667,22.14
5174,21.55833333,22.14
5175,21.5625,22.376
5176,21.56666667,22.376
5177,21.57083333,22.443
5178,21.575,22.14
5179,21.57916667,22.443
5180,21.58333333,22.443
5181,21.5875,22.443
5182,21.59166667,22.376
5183,21.59583333,22.376
5184,21.6,22.376
5185,21.60416667,22.376
5186,21.60833333,22.376
5187,21.6125,22.376
5188,21.61666667,22.905
5189,21.62083333,22.905
5190,21.625,22.905
5191,21.62916667,22.905
5192,21.63333333,22.905
5193,21.6375,22.905
5194,21.64166667,22.905
5195,21.64583333,22.905
5196,21.65,22.905
5197,21.65416667,22.905
5198,21.65833333,23.366
5199,21.6625,23.366
5200,21.66666667,23.366
5201,21.67083333,23.366
5202,21.675,23.591
5203,21.67916667,23.366
5204,21.68333333,23.66
5205,21.6875,23.66
5206,21.69166667,23.885
5207,21.69583333,23.885
5208,21.7,23.885
5209,21.70416667,23.885
5210,21.70833333,23.885
5211,21.7125,23.885
5212,21.71666667,24.274
5213,21.72083333,24.345
5214,21.725,24.345
5215,21.72916667,24.345
5216,21.73333333,24.805
5217,21.7375,24.805
5218,21.74166667,24.805
5219,21.74583333,24.805
5220,21.75,25.336
5221,21.75416667,25.336
5222,21.75833333,25.336
5223,21.7625,26.253
5224,21.76666667,26.253
5225,21.77083333,26.328
5226,21.775,26.328
5227,21.77916667,26.786
5228,21.78333333,26.786
5229,21.7875,27.242
5230,21.79166667,27.242
5231,21.79583333,27.242
5232,21.8,27.543
5233,21.80416667,27.765
5234,21.80833333,27.543
5235,21.8125,27.999
5236,21.81666667,27.999
5237,21.82083333,28.3
5238,21.825,28.756
5239,21.82916667,28.534
5240,21.83333333,28.756
5241,21.8375,28.977
5242,21.84166667,29.292
5243,21.84583333,29.059
5244,21.85,29.514
5245,21.85416667,29.514
5246,21.85833333,30.238
5247,21.8625,30.2
5248,21.86666667,30.284
5249,21.87083333,30.776
5250,21.875,30.776
5251,21.87916667,31.229
5252,21.88333333,31.536
5253,21.8875,31.536
5254,21.89166667,31.755
5255,21.89583333,31.755
5256,21.9,32.296
5257,21.90416667,32.296
5258,21.90833333,32.296
5259,21.9125,32.386
5260,21.91666667,32.837
5261,21.92083333,32.824
5262,21.925,32.824
5263,21.92916667,33.367
5264,21.93333333,33.367
5265,21.9375,34.048
5266,21.94166667,34.048
5267,21.94583333,34.143
5268,21.95,34.592
5269,21.95416667,34.688
5270,21.95833333,35.353
5271,21.9625,35.353
5272,21.96666667,35.353
5273,21.97083333,35.898
5274,21.975,35.898
5275,21.97916667,36.214
5276,21.98333333,36.261
5277,21.9875,36.708
5278,21.99166667,36.809
5279,21.99583333,37.256
5280,22,37.471
5281,22.00416667,37.971
5282,22.00833333,37.789
5283,22.0125,38.569
5284,22.01666667,38.569
5285,22.02083333,38.675
5286,22.025,39.333
5287,22.02916667,39.333
5288,22.03333333,39.884
5289,22.0375,39.884
5290,22.04166667,39.993
5291,22.04583333,40.648
5292,22.05,40.76
5293,22.05416667,40.972
5294,22.05833333,41.032
5295,22.0625,41.078
5296,22.06666667,41.73
5297,22.07083333,41.844
5298,22.075,41.844
5299,22.07916667,42.61
5300,22.08333333,42.61
5301,22.0875,42.61
5302,22.09166667,43.394
5303,22.09583333,43.455
5304,22.1,43.512
5305,22.10416667,44.158
5306,22.10833333,44.278
5307,22.1125,44.278
5308,22.11666667,44.836
5309,22.12083333,45.043
5310,22.125,45.601
5311,22.12916667,45.601
5312,22.13333333,45.725
5313,22.1375,46.159
5314,22.14166667,46.491
5315,22.14583333,46.491
5316,22.15,46.824
5317,22.15416667,46.952
5318,22.15833333,46.952
5319,22.1625,47.719
5320,22.16666667,47.719
5321,22.17083333,47.85
5322,22.175,48.28
5323,22.17916667,48.412
5324,22.18333333,49.27
5325,22.1875,49.404
5326,22.19166667,49.831
5327,22.19583333,49.967
5328,22.2,50.392
5329,22.20416667,50.593
5330,22.20833333,50.731
5331,22.2125,51.155
5332,22.21666667,51.633
5333,22.22083333,51.633
5334,22.225,51.832
5335,22.22916667,52.395
5336,22.23333333,52.617
5337,22.2375,52.958
5338,22.24166667,53.742
5339,22.24583333,53.887
5340,22.25,54.5
5341,22.25416667,54.647
5342,22.25833333,55.205
5343,22.2625,55.425
5344,22.26666667,55.841
5345,22.27083333,55.99
5346,22.275,56.04
5347,22.27916667,56.556
5348,22.28333333,56.675
5349,22.2875,56.606
5350,22.29166667,57.466
5351,22.29583333,57.811
5352,22.3,58.002
5353,22.30416667,58.378
5354,22.30833333,59.163
5355,22.3125,59.163
5356,22.31666667,59.506
5357,22.32083333,60.072
5358,22.325,60.231
5359,22.32916667,60.418
5360,22.33333333,60.579
5361,22.3375,60.984
5362,22.34166667,61.388
5363,22.34583333,61.713
5364,22.35,62.279
5365,22.35416667,62.279
5366,22.35833333,63.062
5367,22.3625,63.628
5368,22.36666667,63.794
5369,22.37083333,64.36
5370,22.375,64.529
5371,22.37916667,64.879
5372,22.38333333,65.229
5373,22.3875,65.453
5374,22.39166667,65.446
5375,22.39583333,66.189
5376,22.4,66.362
5377,22.40416667,66.841
5378,22.40833333,67.015
5379,22.4125,67.581
5380,22.41666667,68.359
5381,22.42083333,68.537
5382,22.425,68.923
5383,22.42916667,69.014
5384,22.43333333,69.577
5385,22.4375,69.756
5386,22.44166667,70.108
5387,22.44583333,70.671
5388,22.45,71.145
5389,22.45416667,71.327
5390,22.45833333,71.89
5391,22.4625,71.907
5392,22.46666667,72.847
5393,22.47083333,72.971
5394,22.475,73.514
5395,22.47916667,73.887
5396,22.48333333,74.287
5397,22.4875,74.639
5398,22.49166667,74.639
5399,22.49583333,74.992
5400,22.5,75.183
5401,22.50416667,75.746
5402,22.50833333,76.317
5403,22.5125,76.51
5404,22.51666667,77.072
5405,22.52083333,77.072
5406,22.525,77.841
5407,22.52916667,78.399
5408,22.53333333,78.7
5409,22.5375,79.274
5410,22.54166667,79.67
5411,22.54583333,80.021
5412,22.55,80.58
5413,22.55416667,80.58
5414,22.55833333,81.137
5415,22.5625,81.693
5416,22.56666667,81.912
5417,22.57083333,82.526
5418,22.575,83.43
5419,22.57916667,83.491
5420,22.58333333,83.635
5421,22.5875,83.841
5422,22.59166667,84.395
5423,22.59583333,84.828
5424,22.6,85.178
5425,22.60416667,85.731
5426,22.60833333,85.961
5427,22.6125,86.513
5428,22.61666667,86.513
5429,22.62083333,87.139
5430,22.625,87.487
5431,22.62916667,88.128
5432,22.63333333,88.341
5433,22.6375,89.106
5434,22.64166667,89.321
5435,22.64583333,89.784
5436,22.65,90
5437,22.65416667,90.634
5438,22.65833333,90.878
5439,22.6625,91.224
5440,22.66666667,91.769
5441,22.67083333,92.332
5442,22.675,92.332
5443,22.67916667,92.876
5444,22.68333333,93.126
5445,22.6875,93.868
5446,22.69166667,94.313
5447,22.69583333,94.854
5448,22.7,94.854
5449,22.70416667,95.393
5450,22.70833333,95.842
5451,22.7125,96.379
5452,22.71666667,96.767
5453,22.72083333,96.911
5454,22.725,97.561
5455,22.72916667,97.79
5456,22.73333333,98.031
5457,22.7375,98.15
5458,22.74166667,98.719
5459,22.74583333,99.156
5460,22.75,99.386
5461,22.75416667,99.814
5462,22.75833333,100.284
5463,22.7625,100.413
5464,22.76666667,101.14
5465,22.77083333,101.374
5466,22.775,101.903
5467,22.77916667,102.138
5468,22.78333333,102.664
5469,22.7875,102.937
5470,22.79166667,103.409
5471,22.79583333,103.933
5472,22.8,103.933
5473,22.80416667,104.077
5474,22.80833333,104.785
5475,22.8125,105.025
5476,22.81666667,105.304
5477,22.82083333,105.826
5478,22.825,106.066
5479,22.82916667,106.066
5480,22.83333333,106.827
5481,22.8375,107.068
5482,22.84166667,107.819
5483,22.84583333,108.029
